Comp_BinY,n,power_wh_empirical_dist,power_wh_naive_dist,power_wh_VCO1,power_wh_VCO2,power_wh_VCO3,power_wh_VCO4,power_wh_VCO5,power_wh_VCO6,power_wh_VCO7,power_wh_VCO8,power_wh_VCO9,scena
2,1000,0.4110358493757479,0.48127998450040516,0.45607608015098605,0.44213517929455765,0.44319552387340827,0.4587867738962233,0.44645918264932083,0.4606202510607918,0.46069285014493444,0.46290497047614254,0.4610419208945831,20
3,1000,0.365534018398397,0.43200638400666835,0.42818778298676635,0.3956750494414505,0.39694866935133344,0.4157948807836579,0.4007299026449915,0.41660905211415145,0.4170956679115705,0.423839681662269,0.4179561659164078,20
4,1000,0.36571538750310095,0.4380166908833627,0.43145817993725016,0.3965878937243101,0.3977801854689178,0.4175474315493659,0.40176257057092934,0.41854730958983777,0.4187686820106148,0.4263305254047083,0.419951849579567,20
2,500,0.25732693098496906,0.2896294970252543,0.27624865709786595,0.27377224175843096,0.27272875778199834,0.2574655514097334,0.2747445433759344,0.2816585476755191,0.28155330697826186,0.2776362833181213,0.28156376697707536,21
3,500,0.24202679947116887,0.3242937542202706,0.2385548939595792,0.2418807302843084,0.2418846012748952,0.24227551666677555,0.2419007803566964,0.24089147291375246,0.2408904685813376,0.2414626837846589,0.24092412135614383,21
4,500,0.19529123509086951,0.32566238510904155,0.19464972564733773,0.19545559567066242,0.1954029809887808,0.19543491255872916,0.19545311766442675,0.1953140394219864,0.1951343879126388,0.1954214333702912,0.19532469023473562,21
2,1000,0.4570687426435255,0.5118444515157636,0.48950875654576254,0.4853194904424828,0.48354912325939037,0.45730995756573334,0.4869663493625349,0.4986004103901521,0.4984243368113723,0.4918486257352665,0.4984418383822985,21
3,1000,0.43013145957988785,0.567288843599216,0.42393405467400497,0.4298713452262787,0.42987823924330043,0.4305742393910373,0.42990705286363845,0.4281082734374556,0.42810648222470327,0.4291266015243612,0.4281665000699872,21
4,1000,0.34428750602801267,0.569404869044204,0.3430755612737543,0.34459788554253773,0.3444985335214226,0.3445588303922392,0.3445932064606202,0.3443305730832224,0.3439912646656525,0.34453337768311243,0.3443506872904967,21
2,500,0.13689782918123364,0.29090587338533413,0.14144139975973355,0.11262761389700587,0.11374670902290693,0.13644209779696997,0.1307294875091061,0.1276861853527403,0.12823979654042136,0.1390194645071826,0.13600858107570962,22
3,500,0.1345641129326718,0.28375062757999314,0.13918209558789152,0.11058911717128636,0.11168906283404788,0.13411329703423217,0.1284127763021233,0.1253842928911597,0.1259375205549328,0.13671461622967512,0.1336774892014431,22
4,500,0.1346518595953061,0.2839784857677813,0.13927496004301326,0.11065076757342705,0.11175093249686767,0.13420051510096506,0.12849373192194133,0.12546190953875408,0.12601458415750916,0.13680474066984996,0.13376426213681256,22
2,1000,0.23129251832581382,0.5139482809994782,0.24022463871295513,0.1835077626825062,0.18570827273276377,0.23039598914628476,0.21915088994452817,0.21315657515259717,0.21424711855857018,0.2354648724377652,0.22954307051592496,22
3,1000,0.22670056653444695,0.5020940435239796,0.2357845974506841,0.17950159240791758,0.18166289712305111,0.2258132509558339,0.2145878587626862,0.208621878850929,0.20971175138640177,0.23093210801102945,0.22495540167101225,22
4,1000,0.22687326408995384,0.5024737990289944,0.23596715776518945,0.17962270621083026,0.18178449250879103,0.2259849234934382,0.21474732592025467,0.2087747858156786,0.20986356816958893,0.23110939979290537,0.2251262121194264,22
2,500,0.4651192642774941,0.48311548800626314,0.4578421893662532,0.44385997883603584,0.44492353625772496,0.4605606781355917,0.4481970113481808,0.46239938323954544,0.4624721885889924,0.46469056669263664,0.462822250311946,23
3,500,0.33651129068445773,0.34500801161022887,0.3418872257389836,0.3155233409807927,0.3165493906784694,0.33179512990669197,0.3195987292829841,0.3324564816902469,0.33285187025806623,0.33834014360964354,0.33355125081202924,23
4,500,0.3335519046480778,0.34481819657067425,0.3395234267691155,0.3116377834492549,0.31258422046038764,0.32834674319453727,0.3157489040888056,0.3291477249298135,0.32932511085821137,0.3353952098028067,0.33027348641221244,23
2,1000,0.7551173196294744,0.7747797874484496,0.7468910681618474,0.7306369842211896,0.7318941292086211,0.7499827718197181,0.7357419395160495,0.7520613042590394,0.752143396636751,0.7546371163739918,0.7525378897212657,23
3,1000,0.5859790773814607,0.598711638147141,0.5940604681512908,0.5535961226817319,0.5552098749287427,0.5788175918268252,0.5599873246481979,0.5798258969987986,0.5804280818949803,0.5887381190493762,0.5814920989115517,23
4,1000,0.5814930929485281,0.5984295846756069,0.5905178530441206,0.5474566596939385,0.5489562226093826,0.5735388109499291,0.5539511526099419,0.5747681402784601,0.5750401275241873,0.5842903714365408,0.5764926740092784,23
2,500,0.5013396491166457,0.5136526155315835,0.49126642112182356,0.4870670653927625,0.48529237709579265,0.4589852846258833,0.4887179134819516,0.5003793077740489,0.50020283171849,0.4936118422370079,0.5002203733108299,24
3,500,0.24271764255447326,0.32774791806739256,0.2410278220147711,0.24439367223904016,0.2443975897276274,0.24479319985548095,0.24441396314924319,0.2433925262549164,0.24339150984692673,0.24397060316900354,0.24342556723895264,24
4,500,0.1958274777269561,0.32682103701733567,0.19529553574966244,0.1961047508617569,0.19605191781896406,0.19608398191161555,0.1961022625714438,0.19596260711579228,0.1957822099484865,0.1960704467819598,0.19597330213366623,24
2,1000,0.7937112971474,0.8059498974251857,0.7833683145697516,0.7789680882868619,0.7770928146861068,0.7481938065944349,0.7807041262645027,0.7927381091475202,0.792558977905071,0.7858032423012458,0.7925767875138217,24
3,1000,0.43136094305348016,0.5726184879349827,0.42835142617810745,0.4343386354847153,0.43434558692490116,0.43504737787217196,0.43437464053237207,0.4325608370990962,0.43255903088298886,0.4335876810967291,0.43261955139697916,24
4,1000,0.34529995078096065,0.5711918588019365,0.34429562810434433,0.34582322650965797,0.34572353075725615,0.3457840362469918,0.34581853124087103,0.34555498906948057,0.3452145058489386,0.3457584954779709,0.3455751728947001,24
2,500,0.08286705855045348,0.23243903255995357,0.11759239276066173,0.09540690371022523,0.09627210083190449,0.11375422208889793,0.10936366171421281,0.10702229591083512,0.10744834880535203,0.11573341808710602,0.11342122011349963,25
3,500,0.08250336825668521,0.23086966480533855,0.11748719230013834,0.0950051415205315,0.09587339519225063,0.11351265245847958,0.10903804985371125,0.10665853421211315,0.1070933412242438,0.11555284866403746,0.11317075265299681,25
4,500,0.08260882015646627,0.23133568085833842,0.11767667776748421,0.09513796895484501,0.09600760941842755,0.11369194354045224,0.10920597429205937,0.10682042391605617,0.10725541731545142,0.11573737533547043,0.11334920005224876,25
2,1000,0.12558654247131862,0.4129429991405609,0.19327537236669315,0.14980386840400103,0.1514873593710753,0.18572304851476146,0.17709478854600222,0.17250000033043375,0.17333571782695892,0.18961659030767214,0.18506817352711005,25
3,1000,0.1248902553891028,0.4101075909803867,0.19306828091655373,0.14902258862000176,0.1507113947365914,0.18524797582750846,0.17645549594009838,0.17178661309654863,0.1726393456536187,0.18926128255261973,0.18457565413113372,25
4,1000,0.1250921026210336,0.41095018633836,0.1934412939680191,0.14928085600746566,0.1509725720061022,0.1856005676802298,0.17678518023952178,0.17210408470829902,0.17295725378857355,0.18962437719252476,0.18492654923053944,25
2,500,0.2482502684769038,0.29631828964886797,0.2802055462325952,0.2714361347687024,0.27209973768366436,0.2819221556345911,0.2741457220086082,0.28308541726600933,0.28313151449348617,0.28453744534749104,0.2833531977637713,26
3,500,0.2304879465697457,0.2766495189596468,0.2741684185340982,0.2533044797340823,0.25411341452810654,0.26616185149007277,0.2565189140029318,0.2666857602825392,0.26699902984565027,0.2713514290118537,0.2675532487427712,26
4,500,0.23368699518419334,0.28434767373579833,0.2800094385676951,0.2572667185420211,0.25803585421328123,0.27087337801748734,0.2606090273167752,0.27152717104422064,0.2716719799176177,0.2766315989027338,0.2724463056370008,26
2,1000,0.441162704170314,0.5228171836866323,0.49616668013455173,0.48135185542153125,0.4824804639018589,0.49904130321816054,0.4859523945220102,0.5009845371767235,0.5010614635197467,0.5034047513466697,0.501431320645301,26
3,1000,0.4094170145691397,0.4901852619282045,0.4859908437430011,0.4500467854894208,0.45146241103560875,0.4723382892651367,0.4556616746882855,0.473237069631549,0.47377413129246515,0.4812077056639097,0.47472360783794065,26
4,1000,0.4151933633936714,0.5030887849017683,0.4958377478988421,0.45696395019826097,0.4583018032396933,0.48039379834992374,0.4627660284571641,0.48150675600299514,0.48175310451144693,0.49015502920183557,0.48306939414237116,26
2,500,0.26681762643350515,0.2971560728536228,0.2834009594883482,0.28085451618834345,0.2797814557389746,0.2640811381121527,0.28185434004157794,0.2889630166598741,0.2888548266163439,0.28482772341924534,0.2888655797735977,27
3,500,0.23347356379522266,0.3122244719341997,0.2299388605922532,0.2331245612967369,0.23312826941501524,0.2335027398351005,0.23314376776630874,0.23217694497250596,0.2321759829338024,0.23272410737228888,0.23220821856753898,27
4,500,0.2010797621845755,0.33593061886835085,0.2003860579950671,0.20122160427393848,0.20116705241784347,0.20120015965465785,0.20121903503330582,0.20107483607148446,0.20088856944374095,0.20118618418742237,0.2010858790490654,27
2,1000,0.47346317068521,0.5241824023989796,0.5015109881475912,0.4972544235036229,0.49545521446547464,0.4687613205374074,0.4989278983026939,0.5107440398236733,0.5105652890390202,0.5038878604780281,0.5105830568309873,27
3,1000,0.41480877185478504,0.5483865388940143,0.40842302073826664,0.4141796444799998,0.41418633049014564,0.41486135215380476,0.41421427478819856,0.4124699037456366,0.4124681668522079,0.4134573955792648,0.41252636478087207,27
4,1000,0.35518563107590195,0.5851009510593458,0.3538832115330892,0.3554518141404722,0.3553494462489052,0.35541157352900765,0.3554469930369891,0.3551763859016206,0.3548267694341374,0.35538534818933476,0.35519711094457085,27
2,500,0.12622007264710652,0.28892890332658994,0.14062894392960495,0.11204291882699222,0.11315328335107672,0.1356695002078211,0.1300022990723358,0.12698311649001995,0.12753234414248615,0.1382263304314697,0.1352394349718633,28
3,500,0.12499526064310049,0.2848539769635787,0.13963775255838687,0.11091532322007247,0.11202017992619666,0.13454579511053963,0.1288193144565878,0.1257770834317384,0.12633281992640247,0.1371589916046658,0.13410799919847355,28
4,500,0.1251236530420935,0.2852190069501376,0.13978731027032035,0.11101752525381811,0.11212320877811091,0.13468681862870563,0.12895083859697096,0.1259035542358902,0.12645904462271235,0.1373044026165697,0.13424832987583185,28
2,1000,0.21026838352307842,0.5106876816596724,0.2386283448354477,0.18235838368389853,0.18454130394724233,0.22887588922664015,0.21771872084405147,0.21177157336125807,0.21285352150444553,0.23390539565650836,0.22802961283724515,28
3,1000,0.2078554747931619,0.5039315423312744,0.23668031598410869,0.1801424659863931,0.1823136888464198,0.22666451414307928,0.21538865189653675,0.20939568667646405,0.21049049663972852,0.23180623979124865,0.22580282305867297,28
4,1000,0.2081084111431064,0.5045386920606827,0.23697428599526255,0.1803432717584786,0.182516201849621,0.226942067440284,0.2156477209118666,0.20964483703137396,0.21073915970598292,0.23209225689476182,0.22607903674912394,28
2,500,0.47262568501478197,0.4910890984550432,0.4655200440794483,0.4513611749575274,0.45243848570305273,0.4682718221270179,0.45575396793691386,0.470132844824547,0.47020653055502076,0.47245161268545066,0.47056082179098413,29
3,500,0.35735070619136367,0.36786024425546326,0.36454218702146673,0.33645987272006234,0.33755447926549964,0.3538030732951041,0.34080678372001605,0.3545072436515142,0.35492820352957377,0.3607692647524544,0.3556727648031972,29
4,500,0.37064528471239894,0.3842292739955807,0.3783653276455674,0.3473684950017584,0.3484235399495028,0.36596415983963937,0.3519498911550335,0.36685391599742734,0.36705094088332046,0.3737884359453626,0.3681041841124897,29
2,1000,0.7634363369477912,0.7831835644085829,0.7555657521288998,0.7394304457930932,0.740679376180731,0.7586317081721943,0.7445010448678078,0.7606923481380523,0.7607737241656805,0.7632453306180443,0.7611647645503541,29
3,1000,0.6168169324982097,0.6318669684913456,0.6271518543173934,0.5859013611903221,0.587554089894275,0.6116604694657957,0.5924433141230826,0.6126870288830986,0.613299994330098,0.6217494607802865,0.6143828375103821,29
4,1000,0.6357986390541593,0.6546347585828913,0.6465729330451465,0.6022100318307116,0.6037682047617037,0.629176667131536,0.6089516291295759,0.6304404868559788,0.6307200157536402,0.6402073363647164,0.6322122894272995,29
2,500,0.5212470599049481,0.5337438957846908,0.5108268589414021,0.5065206847163346,0.5047001819022029,0.4776683306638778,0.5082137926231628,0.5201637661245344,0.5199830540337051,0.513230960788309,0.5200010168669369,30
3,500,0.23171536922348376,0.31205774468767705,0.22982009801517472,0.23300385956073863,0.23300756542493314,0.23338180824994376,0.2330230543551967,0.2320568195079428,0.2320558580545196,0.23260364910595047,0.23208807407716103,30
4,500,0.1972145691714888,0.3295772552124533,0.1968332794690757,0.19765045557140046,0.19759710285450124,0.19762948233616276,0.1976479428061664,0.197506913647538,0.197324741891922,0.19761581407277487,0.1975177138688068,30
2,1000,0.8132784644199663,0.8249755208563896,0.8031803234353619,0.798915013236792,0.7970954967706209,0.7689302670219406,0.8005985099581618,0.8122433108104591,0.8120702990933045,0.8055381008165066,0.8120875007351394,30
3,1000,0.4116362980870474,0.5481223861387491,0.4082079310911486,0.4139619917107823,0.41396867476803273,0.414643398595195,0.4139966067250134,0.41225300792560987,0.41225127180300974,0.4132400621232529,0.41230944390564317,30
4,1000,0.3479161513893301,0.5754265796435571,0.34719738516903315,0.3487374768331921,0.34863696688385615,0.3486979665300478,0.34873274322262,0.3484670483808029,0.3481237823535093,0.3486722171733734,0.34848739711172727,30
